loan_amnt,int_rate,installment,emp_length,home_ownership,verification_status,dti,total_acc,earl_cr_line_t,loan_inc_pct,log_income,tempo_mes,status,status_repayment
24000,10.37,514.31,4.0,MORTGAGE,Verified,14.56,29.0,-453 days +13:36:00,0.32,11.225243392518447,17.0,0,1
17625,19.36,460.71,1.0,RENT,Not Verified,24.72,14.0,-113 days +10:24:00,0.32045454545454544,10.915088464214607,38.0,0,1
20000,15.65,482.65,10.0,RENT,Verified,23.4,39.0,-211 days +00:00:00,0.2564102564102564,11.26446410567173,60.0,0,0
25000,18.62,643.3,4.0,RENT,Verified,24.5,33.0,-138 days +00:48:00,0.4166666666666667,11.002099841204238,7.0,0,1
35000,17.88,886.49,10.0,MORTGAGE,Verified,24.19,48.0,-261 days +07:12:00,0.3314393939393939,11.567413650254299,58.0,0,1
23000,19.74,606.04,4.0,RENT,Verified,12.55,20.0,-105 days +12:48:00,0.3071909392029063,11.223535267837093,27.0,1,0
25000,20.48,669.05,1.0,RENT,Verified,17.54,8.0,-138 days +00:48:00,0.45454545454545453,10.915088464214607,40.0,0,1
18000,16.77,445.13,2.0,RENT,Not Verified,19.55,15.0,-112 days +11:12:00,0.24,11.225243392518447,17.0,0,1
6000,12.68,135.54,10.0,MORTGAGE,Not Verified,12.64,41.0,-249 days +11:12:00,0.13953488372093023,10.668955394675699,60.0,0,0
25000,18.62,643.3,1.0,MORTGAGE,Source Verified,14.68,33.0,-236 days +15:12:00,0.4166666666666667,11.002099841204238,54.0,0,1
6000,12.68,135.54,1.0,MORTGAGE,Source Verified,10.92,14.0,-84 days +20:00:00,0.12,10.819778284410283,22.0,0,1
15600,12.68,352.4,10.0,MORTGAGE,Verified,16.88,39.0,-172 days +12:48:00,0.13,11.695247021764184,60.0,0,0
17000,15.65,410.26,8.0,MORTGAGE,Verified,20.08,34.0,-160 days +16:48:00,0.11486486486486487,11.904967552746252,60.0,0,0
15350,14.91,364.46,10.0,MORTGAGE,Not Verified,18.01,26.0,-394 days +08:48:00,0.17848837209302326,11.362102575235644,52.0,0,1
10000,17.88,253.29,6.0,MORTGAGE,Not Verified,13.9,5.0,-185 days +09:36:00,0.16666666666666666,11.002099841204238,38.0,0,1
20000,16.02,486.58,4.0,MORTGAGE,Verified,15.34,28.0,-280 days +00:00:00,0.2127659574468085,11.451050061252142,20.0,1,0
16000,14.91,379.89,3.0,RENT,Verified,14.44,8.0,-87 days +20:00:00,0.5,10.373491181781864,19.0,1,0
33500,17.14,835.09,10.0,MORTGAGE,Not Verified,14.7,37.0,-150 days +21:36:00,0.2013693113169553,12.021915404899133,59.0,0,1
9000,17.51,226.15,1.0,MORTGAGE,Source Verified,21.34,19.0,-133 days +03:12:00,0.18,10.819778284410283,58.0,0,1
17000,13.8,393.8,9.0,RENT,Source Verified,15.4,12.0,-69 days +00:48:00,0.27997364953886694,11.01402841206951,13.0,1,0
8500,11.11,185.28,5.0,RENT,Not Verified,18.83,21.0,-101 days +14:24:00,0.18888888888888888,10.714417768752456,53.0,0,1
25000,19.36,653.48,7.0,OWN,Verified,14.7,37.0,-170 days +13:36:00,0.2403846153846154,11.55214617812351,17.0,0,1
10000,12.68,225.9,4.0,RENT,Verified,25.79,32.0,-94 days +16:00:00,0.18181818181818182,10.915088464214607,11.0,0,1
25000,20.48,669.05,10.0,RENT,Verified,9.06,22.0,-221 days +22:24:00,0.23809523809523808,11.56171562913966,60.0,0,0
18000,16.02,437.92,10.0,MORTGAGE,Source Verified,23.76,49.0,-182 days +10:24:00,0.3,11.002099841204238,15.0,1,0
8000,12.68,180.72,5.0,MORTGAGE,Verified,5.93,10.0,-137 days +01:36:00,0.06974716652136007,11.650075303117463,59.0,0,1
14000,15.65,337.86,1.0,RENT,Not Verified,17.69,13.0,-90 days +18:24:00,0.358974358974359,10.571316925111784,48.0,0,1
5000,13.8,115.83,10.0,MORTGAGE,Verified,15.36,26.0,-459 days +10:24:00,0.09090909090909091,10.915088464214607,60.0,0,0
25000,13.8,579.12,1.0,MORTGAGE,Verified,4.13,31.0,-273 days +03:12:00,0.13513513513513514,12.128111104060462,54.0,0,1
30000,17.51,753.83,7.0,MORTGAGE,Verified,22.46,40.0,-127 days +05:36:00,0.3,11.512925464970229,32.0,1,0
18550,10.74,400.93,6.0,MORTGAGE,Verified,16.78,33.0,-197 days +05:36:00,0.15854700854700854,11.669929213779893,13.0,0,1
15000,10.74,324.2,4.0,MORTGAGE,Verified,22.39,47.0,-229 days +18:24:00,0.1875,11.289781913656018,13.0,0,1
16000,15.65,386.12,9.0,MORTGAGE,Not Verified,20.54,36.0,-216 days +22:24:00,0.22535211267605634,11.170435156023453,34.0,1,0
15000,12.68,338.85,6.0,MORTGAGE,Not Verified,15.2,32.0,-151 days +21:36:00,0.35714285714285715,10.645424897265505,24.0,0,1
9000,16.4,220.78,1.0,RENT,Not Verified,9.55,14.0,-123 days +08:00:00,0.2,10.714417768752456,14.0,0,1
6000,7.66,120.69,10.0,MORTGAGE,Source Verified,10.66,44.0,-236 days +16:00:00,0.09302325581395349,11.074420502783864,29.0,0,1
15000,19.74,395.25,3.0,MORTGAGE,Verified,16.8,25.0,-158 days +18:24:00,0.21428571428571427,11.156250521031495,23.0,1,0
10000,16.02,243.29,10.0,RENT,Verified,23.94,14.0,-152 days +20:48:00,0.23255813953488372,10.668955394675699,58.0,1,0
15250,13.43,350.36,10.0,RENT,Not Verified,14.97,18.0,-262 days +07:12:00,0.38125,10.596634733096073,60.0,0,0
15250,12.68,344.5,5.0,RENT,Verified,29.08,24.0,-206 days +01:36:00,0.40131578947368424,10.545341438708522,39.0,1,0
16000,14.91,379.89,3.0,MORTGAGE,Verified,12.48,37.0,-347 days +01:36:00,0.17777777777777778,11.407564949312402,15.0,1,0
7500,12.68,169.43,4.0,RENT,Verified,8.4,9.0,-164 days +16:48:00,0.21428571428571427,10.46310334047155,12.0,0,1
12000,13.43,275.69,2.0,RENT,Not Verified,18.83,18.0,-213 days +00:00:00,0.16666666666666666,11.184421397998193,13.0,0,1
16000,16.02,389.26,6.0,RENT,Not Verified,11.1,20.0,-64 days +03:12:00,0.4,10.596634733096073,11.0,0,1
11850,11.11,258.3,9.0,OWN,Not Verified,24.6,32.0,-135 days +03:12:00,0.32916666666666666,10.491274217438248,34.0,0,1
9600,16.4,235.5,6.0,RENT,Source Verified,18.19,13.0,-92 days +17:36:00,0.2594594594594595,10.51867319162636,59.0,0,1
5000,16.4,122.66,1.0,OWN,Source Verified,9.8,14.0,-68 days +01:36:00,0.20833333333333334,10.085809109330082,43.0,1,0
10000,14.17,233.57,1.0,MORTGAGE,Source Verified,8.58,31.0,-105 days +12:48:00,0.07692307692307693,11.77528972943772,7.0,0,1
10975,10.37,235.19,1.0,MORTGAGE,Verified,20.48,38.0,-186 days +08:48:00,0.14633333333333334,11.225243392518447,26.0,0,1
4100,10.74,88.62,1.0,RENT,Source Verified,14.76,33.0,-90 days +18:24:00,0.205,9.903487552536127,54.0,0,1
15450,19.74,407.1,10.0,MORTGAGE,Not Verified,20.88,24.0,-213 days +00:00:00,0.264917695473251,10.97370036668254,25.0,1,0
22400,12.68,506.01,10.0,MORTGAGE,Verified,4.61,30.0,-254 days +08:48:00,0.20363636363636364,11.608235644774552,6.0,0,1
5600,17.51,140.72,2.0,MORTGAGE,Source Verified,6.5,12.0,-55 days +06:24:00,0.18064516129032257,10.341742483467284,58.0,0,1
10400,10.0,220.97,7.0,RENT,Source Verified,20.47,25.0,-125 days +06:24:00,0.14857142857142858,11.156250521031495,50.0,0,1
30000,16.77,741.88,10.0,MORTGAGE,Verified,7.1,28.0,-200 days +04:00:00,0.35294117647058826,11.350406535472453,4.0,1,0
12550,10.37,268.95,10.0,MORTGAGE,Not Verified,24.36,34.0,-405 days +05:36:00,0.1255,11.512925464970229,59.0,0,1
7800,11.11,170.02,10.0,MORTGAGE,Not Verified,10.9,27.0,-155 days +19:12:00,0.21081081081081082,10.51867319162636,23.0,0,1
6850,14.91,162.64,1.0,RENT,Source Verified,20.87,14.0,-200 days +04:00:00,0.19027777777777777,10.491274217438248,36.0,0,1
14700,11.11,320.43,5.0,OWN,Not Verified,21.48,16.0,-111 days +12:00:00,0.30625,10.778956289890028,59.0,0,1
21000,18.25,536.13,4.0,RENT,Not Verified,24.82,17.0,-92 days +17:36:00,0.35,11.002099841204238,36.0,0,1
12000,10.37,257.16,5.0,MORTGAGE,Not Verified,19.14,30.0,-128 days +05:36:00,0.21052631578947367,10.950806546816688,60.0,0,0
5000,10.37,107.15,10.0,MORTGAGE,Not Verified,7.62,63.0,-424 days +23:12:00,0.05102040816326531,11.49272275765271,1.0,0,1
15000,13.8,347.48,5.0,RENT,Verified,20.99,30.0,-167 days +15:12:00,0.2912621359223301,10.849337086651827,51.0,0,1
11500,19.36,300.6,4.0,MORTGAGE,Not Verified,7.37,14.0,-197 days +05:36:00,0.24008350730688935,10.776870783399007,60.0,0,0
31500,18.25,804.19,6.0,MORTGAGE,Verified,23.06,19.0,-257 days +09:36:00,0.47368421052631576,11.104957226643945,15.0,1,0
28000,20.11,743.55,2.0,MORTGAGE,Verified,17.94,55.0,-201 days +04:00:00,0.24013722126929674,11.666504552898529,19.0,0,1
9600,16.02,233.56,10.0,MORTGAGE,Source Verified,14.61,24.0,-101 days +14:24:00,0.1411764705882353,11.127262984158243,16.0,0,1
17400,17.51,437.23,2.0,RENT,Source Verified,23.61,22.0,-152 days +20:48:00,0.25970149253731345,11.112447898373103,9.0,0,1
35000,16.4,858.59,1.0,MORTGAGE,Verified,6.47,34.0,-249 days +11:12:00,0.30434782608695654,11.652687407345388,19.0,1,0
13000,10.74,280.97,10.0,MORTGAGE,Source Verified,13.82,24.0,-149 days +22:24:00,0.15757575757575756,11.320553572322773,58.0,0,1
35000,19.74,922.23,4.0,MORTGAGE,Verified,11.02,43.0,-224 days +20:48:00,0.23333333333333334,11.918390573078392,16.0,1,0
14500,13.06,330.37,10.0,OWN,Source Verified,15.69,31.0,-170 days +14:24:00,0.15104166666666666,11.472103470449973,40.0,0,1
15000,11.11,326.96,4.0,MORTGAGE,Source Verified,17.31,18.0,-129 days +02:24:00,0.33860045146726864,10.698739956033227,36.0,0,1
35000,18.25,893.54,2.0,MORTGAGE,Verified,10.55,17.0,-264 days +05:36:00,0.21399369586800185,12.004912063426488,39.0,0,1
20000,18.25,510.6,3.0,RENT,Verified,20.03,35.0,-191 days +06:24:00,0.26666666666666666,11.225243392518447,60.0,0,0
35000,17.14,872.48,10.0,MORTGAGE,Verified,15.19,32.0,-327 days +06:24:00,0.4117647058823529,11.350406535472453,24.0,0,1
7000,15.28,167.57,10.0,MORTGAGE,Not Verified,5.47,43.0,-134 days +01:36:00,0.09333333333333334,11.225243392518447,42.0,1,0
9000,10.74,194.52,4.0,MORTGAGE,Not Verified,24.25,22.0,-216 days +20:48:00,0.2320065992988245,10.565969318785188,28.0,0,1
13300,10.37,285.02,10.0,MORTGAGE,Source Verified,8.97,19.0,-143 days +23:12:00,0.24181818181818182,10.915088464214607,60.0,0,0
35000,16.02,851.51,10.0,MORTGAGE,Verified,9.92,27.0,-266 days +03:12:00,0.25925925925925924,11.813030057420567,17.0,0,1
35000,16.77,865.52,3.0,MORTGAGE,Verified,16.75,34.0,-207 days +23:12:00,0.3465346534653465,11.522875795823397,31.0,1,0
18400,13.43,422.72,10.0,RENT,Not Verified,15.39,23.0,-172 days +15:12:00,0.3607843137254902,10.839580911706463,26.0,0,1
13700,10.74,296.1,10.0,MORTGAGE,Verified,6.99,23.0,-156 days +16:48:00,0.24635856860276928,10.92611832018161,31.0,0,1
8500,10.74,183.72,10.0,MORTGAGE,Not Verified,0.42,21.0,-199 days +02:24:00,0.14824116221071174,10.956736299452707,27.0,0,1
32000,15.65,772.24,10.0,MORTGAGE,Verified,5.35,27.0,-186 days +07:12:00,0.3076923076923077,11.55214617812351,14.0,0,1
8000,12.68,180.72,10.0,MORTGAGE,Verified,18.78,43.0,-264 days +04:00:00,0.05755395683453238,11.842229212112828,43.0,1,0
35000,17.14,872.48,9.0,MORTGAGE,Verified,10.99,36.0,-320 days +09:36:00,0.41363824381019915,11.345866834842186,60.0,0,0
14000,16.02,340.61,10.0,MORTGAGE,Verified,21.25,23.0,-207 days +00:48:00,0.1076923076923077,11.77528972943772,18.0,0,1
20000,13.06,455.68,7.0,MORTGAGE,Source Verified,16.83,29.0,-468 days +06:24:00,0.16666666666666666,11.695247021764184,37.0,0,1
14000,11.11,305.17,5.0,MORTGAGE,Not Verified,16.68,34.0,-175 days +11:12:00,0.2857142857142857,10.799575577092764,44.0,0,1
8075,16.77,199.69,2.0,RENT,Source Verified,19.42,12.0,-95 days +13:36:00,0.2125,10.545341438708522,40.0,0,1
20000,17.88,506.57,3.0,RENT,Not Verified,21.8,32.0,-174 days +12:00:00,0.29850746268656714,11.112447898373103,36.0,0,1
20000,17.51,502.56,3.0,MORTGAGE,Source Verified,15.97,32.0,-412 days +00:48:00,0.31017369727047145,11.07411037718051,10.0,1,0
12000,11.11,261.57,10.0,MORTGAGE,Verified,3.89,35.0,-233 days +15:12:00,0.11029918654349924,11.597220656465623,5.0,0,1
30000,18.25,765.89,10.0,MORTGAGE,Verified,8.88,13.0,-123 days +05:36:00,0.46153846153846156,11.082142548877775,59.0,0,1
5000,14.17,116.79,3.0,RENT,Source Verified,18.82,24.0,-168 days +12:48:00,0.06944444444444445,11.184421397998193,1.0,1,0
15900,13.43,365.29,6.0,MORTGAGE,Verified,7.24,23.0,-135 days +00:48:00,0.159,11.512925464970229,17.0,0,1
12000,18.25,306.36,10.0,MORTGAGE,Not Verified,10.52,16.0,-128 days +03:12:00,0.2033898305084746,10.985292722887856,39.0,0,1
35000,20.48,936.66,2.0,MORTGAGE,Verified,20.64,18.0,-335 days +03:12:00,0.14,12.429216196844383,40.0,0,1
14875,15.65,358.98,8.0,RENT,Verified,21.62,23.0,-115 days +08:00:00,0.20950704225352113,11.170435156023453,18.0,0,1
20000,16.02,486.58,10.0,MORTGAGE,Verified,13.68,14.0,-494 days +20:48:00,0.19607843137254902,11.532728092266408,43.0,0,1
15000,16.4,367.97,3.0,MORTGAGE,Source Verified,16.75,27.0,-146 days +20:00:00,0.13636363636363635,11.608235644774552,12.0,0,1
17000,12.68,384.03,7.0,RENT,Verified,20.82,17.0,-108 days +09:36:00,0.3148148148148148,10.896739325546411,44.0,0,1
4000,15.65,96.53,1.0,RENT,Source Verified,15.02,15.0,-295 days +17:36:00,0.16,10.126631103850338,14.0,0,1
5500,13.43,126.36,4.0,MORTGAGE,Not Verified,22.48,12.0,-159 days +17:36:00,0.14473684210526316,10.545341438708522,10.0,1,0
25000,15.28,598.43,3.0,MORTGAGE,Source Verified,3.34,33.0,-170 days +12:00:00,0.125,12.206072645530174,36.0,0,1
7000,7.29,139.57,1.0,MORTGAGE,Not Verified,5.88,23.0,-260 days +05:36:00,0.18229166666666666,10.555812738575819,59.0,0,1
17500,14.17,408.74,10.0,MORTGAGE,Verified,26.2,21.0,-186 days +07:12:00,0.3447800303406427,10.834804818426907,43.0,0,1
9000,10.37,192.87,6.0,OWN,Not Verified,17.55,41.0,-181 days +08:48:00,0.20930232558139536,10.668955394675699,42.0,0,1
15000,17.14,373.92,3.0,OWN,Verified,18.45,9.0,-183 days +08:48:00,0.17185674022135147,11.376899535001517,59.0,0,1
13000,18.25,331.89,4.0,RENT,Verified,13.92,25.0,-84 days +18:24:00,0.22413793103448276,10.968198289528557,46.0,0,1
12000,18.62,308.79,1.0,RENT,Verified,8.87,16.0,-184 days +08:00:00,0.3007518796992481,10.594131602877955,24.0,0,1
16000,17.88,405.26,4.0,RENT,Source Verified,16.45,16.0,-111 days +09:36:00,0.3333333333333333,10.778956289890028,53.0,0,1
24000,16.02,583.89,10.0,MORTGAGE,Verified,13.8,48.0,-204 days +00:48:00,0.26666666666666666,11.407564949312402,26.0,1,0
9600,10.0,203.98,1.0,RENT,Not Verified,27.66,16.0,-229 days +16:48:00,0.23414634146341465,10.621327345686446,6.0,0,1
5600,12.68,126.51,1.0,RENT,Source Verified,16.45,11.0,-62 days +02:24:00,0.18064516129032257,10.341742483467284,32.0,1,0
10000,12.68,225.9,2.0,OWN,Verified,15.76,10.0,-121 days +07:12:00,0.43478260869565216,10.043249494911286,36.0,0,1
12000,13.06,273.41,9.0,RENT,Source Verified,11.81,12.0,-134 days +01:36:00,0.32432432432432434,10.51867319162636,33.0,0,1
25000,20.85,674.23,10.0,MORTGAGE,Verified,19.74,18.0,-166 days +14:24:00,0.1111111111111111,12.323855681186558,60.0,0,0
13475,10.74,291.24,1.0,MORTGAGE,Not Verified,22.64,24.0,-233 days +15:12:00,0.44916666666666666,10.308952660644293,60.0,0,0
12000,13.43,275.69,10.0,MORTGAGE,Not Verified,21.49,30.0,-174 days +12:00:00,0.21818181818181817,10.915088464214607,57.0,0,1
16000,16.4,392.5,1.0,MORTGAGE,Source Verified,9.69,18.0,-163 days +15:12:00,0.22857142857142856,11.156250521031495,58.0,1,0
11000,10.74,237.75,10.0,MORTGAGE,Verified,13.31,27.0,-189 days +05:36:00,0.14473684210526316,11.238488619268468,34.0,0,1
15000,16.77,370.94,3.0,RENT,Source Verified,18.53,22.0,-154 days +18:24:00,0.3,10.819778284410283,7.0,0,1
15000,13.43,344.61,10.0,MORTGAGE,Verified,21.15,34.0,-156 days +17:36:00,0.26785714285714285,10.933106969717286,55.0,0,1
8400,15.28,201.08,1.0,MORTGAGE,Source Verified,19.84,8.0,-247 days +10:24:00,0.2967863339786081,10.250729798126867,41.0,0,1
25000,15.65,603.32,6.0,MORTGAGE,Verified,16.75,22.0,-320 days +09:36:00,0.23809523809523808,11.56171562913966,40.0,0,1
12000,15.65,289.59,3.0,MORTGAGE,Not Verified,17.28,10.0,-222 days +20:00:00,0.26666666666666666,10.714417768752456,25.0,1,0
10000,18.62,257.32,10.0,MORTGAGE,Not Verified,23.77,31.0,-287 days +20:00:00,0.07142857142857142,11.84939770159144,60.0,0,0
8000,11.11,174.38,10.0,MORTGAGE,Source Verified,14.85,31.0,-189 days +05:36:00,0.21621621621621623,10.51867319162636,60.0,0,0
20000,14.91,474.86,10.0,MORTGAGE,Verified,12.18,33.0,-359 days +20:00:00,0.12121212121212122,12.013700752882718,10.0,0,1
8000,17.14,199.43,3.0,RENT,Not Verified,20.99,35.0,-125 days +04:48:00,0.1568627450980392,10.839580911706463,37.0,0,1
21000,16.77,519.32,5.0,MORTGAGE,Source Verified,13.51,19.0,-193 days +04:00:00,0.175,11.695247021764184,9.0,0,1
15000,11.11,326.96,2.0,RENT,Verified,9.1,13.0,-129 days +03:12:00,0.23709417380583567,11.055103339026537,26.0,0,1
14000,18.99,363.1,10.0,MORTGAGE,Source Verified,14.68,33.0,-170 days +14:24:00,0.13214278972306648,11.570684809326373,20.0,0,1
15200,15.28,363.85,1.0,RENT,Not Verified,5.76,9.0,-131 days +02:24:00,0.17882352941176471,11.350406535472453,49.0,0,1
25000,20.11,663.88,10.0,MORTGAGE,Source Verified,16.26,53.0,-208 days +00:00:00,0.16556291390728478,11.925035115797062,24.0,0,1
25000,16.69,617.16,10.0,MORTGAGE,Verified,18.39,23.0,-193 days +04:00:00,0.2870264064293915,11.374812162840595,34.0,0,1
9600,16.02,233.56,1.0,RENT,Not Verified,12.35,12.0,-65 days +01:36:00,0.4,10.085809109330082,40.0,1,0
7750,16.4,190.12,10.0,RENT,Not Verified,21.6,24.0,-367 days +17:36:00,0.2152777777777778,10.491274217438248,13.0,0,1
20000,14.91,474.86,9.0,OWN,Verified,10.9,25.0,-150 days +20:00:00,0.41549807832138774,10.781764842212066,16.0,0,1
12675,11.11,276.29,2.0,RENT,Verified,25.23,21.0,-97 days +15:12:00,0.2708333333333333,10.753638481905739,59.0,0,1
14400,10.37,308.59,9.0,RENT,Not Verified,20.54,14.0,-286 days +20:48:00,0.27149321266968324,10.878801624859744,37.0,0,1
3600,10.37,77.15,10.0,MORTGAGE,Not Verified,21.29,16.0,-316 days +12:00:00,0.05142857142857143,11.156250521031495,13.0,1,0
16000,12.68,361.44,8.0,MORTGAGE,Not Verified,13.01,30.0,-127 days +04:00:00,0.16,11.512925464970229,59.0,0,1
24000,16.4,588.75,6.0,MORTGAGE,Verified,11.64,35.0,-130 days +02:24:00,0.26666666666666666,11.407564949312402,37.0,1,0
17150,9.62,361.19,10.0,RENT,Verified,12.52,26.0,-248 days +10:24:00,0.2956896551724138,10.968198289528557,30.0,0,1
25000,12.98,568.58,10.0,MORTGAGE,Verified,3.47,43.0,-198 days +03:12:00,0.24412155300367158,11.536720113535946,10.0,0,1
8000,16.32,195.91,2.0,OWN,Verified,17.23,21.0,-70 days +23:12:00,0.15841584158415842,10.829728615263452,25.0,0,1
15000,10.36,321.37,10.0,MORTGAGE,Verified,11.79,12.0,-146 days +22:24:00,0.21428571428571427,11.156250521031495,27.0,0,1
7000,15.57,168.64,6.0,RENT,Source Verified,2.72,15.0,-61 days +03:12:00,0.07777777777777778,11.407564949312402,49.0,0,1
25000,15.2,597.38,10.0,MORTGAGE,Verified,15.0,32.0,-194 days +05:36:00,0.2,11.736069016284437,45.0,0,1
10000,15.57,240.91,1.0,RENT,Source Verified,15.45,21.0,-123 days +05:36:00,0.1388888888888889,11.184421397998193,11.0,1,0
22500,17.8,568.91,10.0,MORTGAGE,Verified,13.53,28.0,-286 days +20:48:00,0.21660649819494585,11.55094353215775,56.0,0,1
21000,10.36,449.92,1.0,RENT,Verified,17.07,25.0,-142 days +22:24:00,0.24705882352941178,11.350406535472453,34.0,0,1
12000,14.83,284.41,3.0,RENT,Source Verified,22.31,22.0,-129 days +03:12:00,0.23889154323936931,10.824407552793945,7.0,0,1
19750,10.36,423.14,5.0,MORTGAGE,Verified,24.23,44.0,-196 days +04:00:00,0.34051724137931033,10.968198289528557,18.0,0,1
12000,12.98,272.92,7.0,RENT,Source Verified,20.4,26.0,-150 days +20:00:00,0.17647058823529413,11.127262984158243,16.0,0,1
15000,12.98,341.15,10.0,MORTGAGE,Source Verified,8.39,14.0,-407 days +03:12:00,0.19904458598726116,11.230031909250245,59.0,0,1
16000,12.23,357.78,10.0,MORTGAGE,Verified,16.37,28.0,-323 days +08:00:00,0.3968253968253968,10.60460290274525,40.0,0,1
9250,10.36,198.18,5.0,RENT,Source Verified,23.35,9.0,-196 days +04:00:00,0.3557692307692308,10.165851817003619,29.0,1,0
10000,15.2,238.96,10.0,RENT,Source Verified,11.63,31.0,-117 days +07:12:00,0.20408163265306123,10.799575577092764,10.0,1,0
4275,13.35,98.04,1.0,RENT,Not Verified,12.74,19.0,-101 days +12:48:00,0.06721698113207547,11.060368749328214,28.0,0,1
6575,12.23,147.03,1.0,MORTGAGE,Not Verified,23.79,25.0,-251 days +08:48:00,0.09392857142857143,11.156250521031495,34.0,0,1
3150,13.72,72.84,1.0,RENT,Not Verified,17.29,6.0,-182 days +09:36:00,0.10042081101759755,10.353543543972167,1.0,0,1
8125,13.35,186.33,1.0,MORTGAGE,Not Verified,6.02,36.0,-199 days +03:12:00,0.1625,10.819778284410283,30.0,1,0
8400,13.35,192.64,1.0,RENT,Not Verified,22.5,22.0,-303 days +14:24:00,0.10633449794926325,11.277152497255877,59.0,0,1
4200,12.23,93.92,1.0,MORTGAGE,Not Verified,7.68,30.0,-197 days +04:00:00,0.0336,11.736069016284437,24.0,0,1
18200,14.83,431.36,6.0,MORTGAGE,Verified,23.57,24.0,-94 days +14:24:00,0.3433962264150943,10.87804719253426,28.0,1,0
10000,12.98,227.43,5.0,RENT,Not Verified,18.86,16.0,-81 days +20:00:00,0.35714285714285715,10.239959789157341,59.0,0,1
13000,12.23,290.7,10.0,MORTGAGE,Source Verified,17.35,18.0,-195 days +04:48:00,0.2,11.082142548877775,18.0,1,0
15000,12.61,338.31,10.0,MORTGAGE,Verified,6.39,21.0,-221 days +20:00:00,0.14285714285714285,11.56171562913966,51.0,0,1
10000,16.69,246.87,3.0,MORTGAGE,Verified,23.65,46.0,-147 days +21:36:00,0.20833333333333334,10.778956289890028,51.0,0,1
17600,15.57,423.99,3.0,RENT,Source Verified,21.46,20.0,-121 days +07:12:00,0.352,10.819778284410283,45.0,0,1
5500,14.46,129.3,4.0,RENT,Verified,10.63,8.0,-115 days +08:00:00,0.08461538461538462,11.082142548877775,1.0,1,0
8000,15.2,191.17,2.0,RENT,Not Verified,16.14,16.0,-237 days +13:36:00,0.13333333333333333,11.002099841204238,50.0,0,1
12000,14.83,284.41,5.0,MORTGAGE,Not Verified,17.27,18.0,-120 days +08:00:00,0.3978779840848806,10.314271822121892,41.0,1,0
20000,18.17,509.72,10.0,MORTGAGE,Verified,9.72,25.0,-317 days +11:12:00,0.16666666666666666,11.695247021764184,14.0,0,1
3250,14.83,77.03,3.0,RENT,Verified,23.43,26.0,-164 days +15:12:00,0.14130434782608695,10.043249494911286,60.0,0,0
12000,15.2,286.75,1.0,RENT,Source Verified,23.43,23.0,-119 days +06:24:00,0.1791044776119403,11.112447898373103,18.0,0,1
20000,12.61,451.08,10.0,MORTGAGE,Verified,7.25,21.0,-223 days +20:00:00,0.11627906976744186,12.05524975579559,4.0,0,1
12000,8.88,248.41,4.0,MORTGAGE,Not Verified,19.38,19.0,-142 days +22:24:00,0.25,10.778956289890028,56.0,0,1
24250,17.43,473.47,2.0,OWN,Verified,16.35,10.0,-433 days +17:36:00,0.5052083333333334,10.778956289890028,59.0,0,1
12700,12.98,288.84,7.0,MORTGAGE,Not Verified,17.9,24.0,-164 days +15:12:00,0.1697860962566845,11.222573163962569,60.0,0,0
25000,14.46,587.69,10.0,MORTGAGE,Verified,16.77,45.0,-264 days +04:48:00,0.21739130434782608,11.652687407345388,49.0,0,1
15000,17.06,373.28,1.0,OWN,Verified,21.68,21.0,-150 days +20:48:00,0.3333333333333333,10.714417768752456,16.0,0,1
7000,13.35,160.53,10.0,RENT,Not Verified,23.04,20.0,-151 days +20:00:00,0.15555555555555556,10.714417768752456,60.0,0,0
13000,9.99,276.15,2.0,MORTGAGE,Source Verified,19.73,30.0,-222 days +20:00:00,0.40625,10.373491181781864,60.0,0,0
20000,15.57,481.81,5.0,MORTGAGE,Verified,15.86,34.0,-112 days +09:36:00,0.26666666666666666,11.225243392518447,43.0,0,1
25000,17.43,627.11,10.0,RENT,Source Verified,10.31,21.0,-209 days +00:00:00,0.2777777777777778,11.407564949312402,9.0,1,0
7000,14.83,165.91,4.0,RENT,Not Verified,12.0,11.0,-43 days +08:48:00,0.15350877192982457,10.727662995502477,60.0,0,0
24000,13.72,554.97,8.0,MORTGAGE,Verified,10.72,21.0,-187 days +07:12:00,0.2553191489361702,11.451050061252142,4.0,0,1
10800,18.17,275.25,10.0,MORTGAGE,Source Verified,23.06,22.0,-192 days +04:48:00,0.1125,11.472103470449973,32.0,0,1
8000,12.98,181.95,9.0,MORTGAGE,Verified,23.35,55.0,-286 days +20:48:00,0.06956521739130435,11.652687407345388,9.0,0,1
13000,13.72,300.61,10.0,MORTGAGE,Not Verified,4.72,20.0,-153 days +19:12:00,0.10517799352750809,11.724805824005728,59.0,0,1
16000,12.23,357.78,4.0,RENT,Source Verified,13.68,28.0,-75 days +23:12:00,0.35555555555555557,10.714417768752456,21.0,0,1
24600,18.54,631.93,9.0,MORTGAGE,Verified,21.59,33.0,-236 days +14:24:00,0.22363636363636363,11.608235644774552,59.0,0,1
5275,18.54,135.51,10.0,RENT,Source Verified,15.85,14.0,-134 days +01:36:00,0.058611111111111114,11.407564949312402,34.0,0,1
16750,13.72,314.48,1.0,RENT,Source Verified,17.29,6.0,-181 days +10:24:00,0.5339836776332568,10.353543543972167,47.0,0,1
